Country,Theme,ProjectTitle,ProjectUrl,ProjectDescription
Sudan,poverty_reduction,National Employment Framework Development Project,/content/sudan/en/home/operations/projects/poverty_reduction/employment_framework.html,This project aims to support the development of the National Employment Framework by putting the question of employment at the heart of the broader national framework for development.
Sudan,poverty_reduction,Preparation of Sudan National Human Development Reports,/content/sudan/en/home/operations/projects/poverty_reduction/sudan_hdr.html,The Human Development Reports (HDR) is an independent report and one of the main advocacy tools for UNDP for advancing the human development conceptual framework and in applying it to the current most pressing development challenges.
Sudan,crisis_prevention_and_recovery,Youth Volunteers Rebuilding Darfur Project,/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/youth_rebuilding_darfur.html,"Due to conflict in Darfur, a whole generation of youth has suffered diminished educational and developmental opportunities. Women, who have little access to income sources and markets, have been further marginalized."
Sudan,crisis_prevention_and_recovery,Support to the Recovery of Abyei Phase 2,/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/abeyi_recovery_phase2.html,The project aims at re-establishing and strengthening the UNDP presence in Abyei ensuring its capacity to support both the development and implementation of early recovery interventions in Abyei.
Sudan,crisis_prevention_and_recovery,"UNDP/UNHCR Transitional Solutions Initiative Joint Programme, Eastern Sudan",/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/transitional_solutions_initiative.html,"During the last four decades, Eastern Sudan has received successive waves of refugees and hosted large populations, mainly from Eritrea and Ethiopia."
Sudan,crisis_prevention_and_recovery,Joint Conflict Reduction Programme (JCRP),/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/undp_iom_jcrp.html,"Since the independence of South Sudan 9 July 2011, ten out of Sudan’s remaining 17 states have been directly affected by continued conflict.  Within this context, the Kordofan States, East Darfur, Abyei and Blue Nile –located at the frontlines during the North-South civil war-, continue to face particularly acute and complex challenges in progressing towards goals of sustainable peace and poverty reduction."
Sudan,crisis_prevention_and_recovery,Women Associated with Armed Forces WAAF Reintegration in Blue Nile State,/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/waaf_reintegration_blue_nile.html,"Women Associated with Armed Forces WAAF are a distinct special needs group eligible for DDR in Sudan as part of the SDDRP according to the National DDR Strategic Plan. Despite not having held combative roles within armed groups, WAAF are recognized in the SDDRP as well as in the CPA due to the support services they provided to the military and armed groups which were essential to the maintenance and cohesion of the armed groups. "
Sudan,crisis_prevention_and_recovery,Pro-Poor Value Chain Integration Project,/content/sudan/en/home/operations/projects/crisis_prevention_and_recovery/Pro-PoorValueChainIntegrationProject.html,
Sudan,environment_and_energy,Climate Risk Finance for those Most Vulnerable to Climate change,/content/sudan/en/home/operations/projects/environment_and_energy/climate-risk-finance-for-sustainable-and-climate-resilient-rainf.html,"According to Sudan’s National Adaptation Programme of Action (NAPA), the groups that are most vulnerable to climate risks are traditional rain-fed farmers and pastoralists. Climatic shocks, such as long drought spells and flooding contribute to widespread losses of property and livestock."
Sudan,environment_and_energy,Promoting Low Carbon Development in Sudan - Initiation Plan,/content/sudan/en/home/operations/projects/environment_and_energy/promoting_low_carbon_sudan.html,"Sudan possesses great potential of Green House Gas mitigation projects which can earn carbon revenues as well as development co-benefits. This potential lies in the sectors of Power, industry, transport, waste and forestry."
Sudan,environment_and_energy,Building Resilience Against Climate Change,/content/sudan/en/home/operations/projects/environment_and_energy/building_resilience_against_climate_change.html,"Helping people adapt to climate change so that they are more resilient, is a core part of UNDP’s work in Sudan."
Sudan,environment_and_energy,National Biodiversity Planning to Support the implementation of the CBD 2011-2020,/content/sudan/en/home/operations/projects/environment_and_energy/national_biodiversity_planning.html,"The project aims to integrate Sudan’s obligations under the Convention on Biological Diversity (CBD) into its national development and sectoral planning frameworks through a renewed and participative ‘biodiversity planning’ and strategizing process, in a manner that is in line with the global guidance contained in the CBD’s Strategic Plan for 2011-2020. "
Suriname,democratic_governance,Project sample,/content/suriname/en/home/operations/projects/democratic_governance/project_sample.html,"um dolor sit amet, consectetur adipiscing elit. Donec porta lobortis hendrerit. Vestibulum tristique interdum quam, vel convallis "
Suriname,crisis_prevention_and_recovery,Project sample,/content/suriname/en/home/operations/projects/crisis_prevention_and_recovery/project_sample.html,"um dolor sit amet, consectetur adipiscing elit. Donec porta lobortis hendrerit. Vestibulum tristique interdum quam, vel convallis "
Suriname,environment_and_energy,Project sample,/content/suriname/en/home/operations/projects/environment_and_energy/project_sample.html,"sum dolor sit amet, consectetur adipiscing elit. Donec porta lobortis hendrerit. Vestibulum tristique interdum quam, vel convallis orci pulvinar ac. Suspendisse non iaculis neque. Pellentesque lo"
Swaziland,poverty_reduction,Poverty Reduction and Sustainable Livelihoods,/content/swaziland/en/home/operations/projects/poverty_reduction/Project_00077632.html,"The poverty alleviation programme acknowledges economic growth not only as a means to address poverty, but as a mechanism to achieve the national MDG targets through implementation of the PRSAP and aid effectiveness management. Central to the programme will be the support for development of policies and legislation pieces that contribute to stimulation of innovative use of the productive resources by all, in particular, the poor.\n\nCapacity development to generate data, analyse information, manage and package evidence for national policy and decision making processes will be targeted to key institutions. The programme will also support successful initiatives on women economic empowerment through promoting entrepreneurship and sustainable business management. The Government’s and key national stakeholders’ capacity will be strengthened in terms of existing SME infrastructure and the implementation of policies promoting women economic empowerment."
Swaziland,poverty_reduction,Support to the Federation of Swaziland Employers and Chamber of Commerce (FSE&CC) - Business Women’s Forum of Swaziland (BWFS),/content/swaziland/en/home/operations/projects/poverty_reduction/bwfs.html,"This is a poverty alleviation project aimed at aims at expanding women’s economic opportunities through promoting entrepreneurship and improving access to information and productive resources to facilitate economic growth. In addition, it will also strengthen existing Small and Medium Enterprises (SME) support infrastructure and implementation of national policies, strategies and action plans.\n\n The five year Programme will be implemented jointly by UNDP and Business Women Forum which is under the Federation of Swaziland Employers (FSE).  After project completion which is 2015 FSE will take over leadership of the project and it will be completely under implementation of the private sector."
Swaziland,democratic_governance,Strengthening Good Governance,/content/swaziland/en/home/operations/projects/democratic_governance/Project_00077239.html,The project aims to support the Government of Swaziland with the implementation of the Swaziland Constitution. UNDP has focused on capacity strengthening of key governance Institutions created by the constitution; strengthen national capacities for the promotion and protection of rights especially gender equality including greater involvement of women in political participation and decision making structures.   
Swaziland,democratic_governance,Sectoral Approach to Prevention of Corruption in the Health Sector,/content/swaziland/en/home/operations/projects/democratic_governance/Project2_00077239.html,The sectoral approach to prevention of corruption project is a concept that seeks to strengthen the capacity of sectors or Government Ministries to identify corruption risks and develop mechanisms for mitigation. The sectoral approach project is aimed at increasing efficiency and effectiveness of maternal and neonatal health care service delivery through enhanced procurement systems in two major hospitals; promote citizens participation and strengthen capacity of the Anti Corruption on the sectoral approach. 
Swaziland,environment_and_energy,Strengthening National and Community Systems for Effective Disaster Risk Management,/content/swaziland/en/home/operations/projects/environment_and_energy/Project_00086885.html,"The project is seeking to strengthen national institutional capacities for DRM at national, regional and community level. The core objectives of the project are to: conduct national risk assessment; build early warning system and monitoring of disaster risks; improve emergency preparedness and response capacities, thus ensure security for the population and sustainable development for the country."
Swaziland,environment_and_energy,Environmental Sustainability and Climate Change ,/content/swaziland/en/home/operations/projects/environment_and_energy/Project_00082076.html,"As part of an international effort to address climate change, several legally binding treaties such as the United Nations Framework Convention on Climate Change (UNFCCC) and the Kyoto Protocol (KP) have been adopted by various countries. The primary objective of the UNFCCC is to reduce the emissions of greenhouse gases (GHG) into the earth’s atmosphere to a level that is not harmful to the earth’s inhabitants."
Swaziland,environment_and_energy,Conversion from HCFC for Domestic and Commercial Refrigerators ,/content/swaziland/en/home/operations/projects/environment_and_energy/Project_00079228.html,"The Hydrofluorocarbons Phase-out Management Plan (HPMP), facilitated by UNEP, targets the elimination of CFC and HCFCs by 2030.  Investigation undertaken in 2008 revealed that Palfridge Pty Ltd consumes 70 percent of the HCFC-14lb of the national market-tranche."
Swaziland,environment_and_energy,Adapting National and Transboundary Water Resources Management to manage the expected impacts of Climate Change ,/content/swaziland/en/home/operations/projects/environment_and_energy/Project_00077723.html,"The goal of the project is to ensure that the management of Swaziland’s water resources is adapted to take into account the anticipated impacts of climate change. To this end, the principles of Integrated Water Resource Management (IWRM) will be used within the project, and importantly, climate change risks will be incorporated into this management approach."
Swaziland,environment_and_energy,Strengthening the National Protected Areas System,/content/swaziland/en/home/operations/projects/environment_and_energy/Project_00084614.html,"The goal of the project is to ensure that the management of Swaziland’s water resources is adapted to take into account the anticipated impacts of climate change. To this end, the principles of Integrated Water Resource Management (IWRM) will be used within the project, and importantly, climate change risks will be incorporated into this management approach."
Swaziland,womens_empowerment,Women in Informal Cross Border Trade ,/content/swaziland/en/home/operations/projects/womens_empowerment/Project_00084838.html,"The project aims to create wealth and reduce poverty and exclusion among Women in Informal Cross Border Trade (WICBT) by strengthening the leadership, increasing commitment and accountability of government institutions to integrate WICBT issues in policies or legislation, programmes, plans and budgets. "
Swaziland,womens_empowerment,Women Empowerment in Swaziland ,/content/swaziland/en/home/operations/projects/womens_empowerment/Project_00085320.html,"This Project  aims to support women empowerment in Swaziland with particular focus on increasing women livelihoods, supporting the national response against gender based violence and the enactment of key legislation's. "
Syria,poverty_reduction,Humanitarian and Livelihoods Program ,/content/syria/en/home/operations/projects/poverty_reduction/humanitarian-and-livelihoods-program-.html,"The Humanitarian and Livelihoods program is designed to respond to the basic needs for humanitarian assistance and livelihoods creation and/or stabilization in affected areas, for both IDPs and hosting communities who have overstretched their resources. "
Syria,poverty_reduction,Support to the National HIV/AIDS Program ,/content/syria/en/home/operations/projects/poverty_reduction/support-to-the-national-hiv-aids-program-.html,"UNDP is the principle recipient of a grant from the Global Fund to support the National AIDS Programme in Syria. The objectives of the grant includes: Information Systems -Strengthening Surveillance & Research on MARPs Groups, Creating Supportive Legal and Policy Environments and providing ARV treatment"
Syria,poverty_reduction,Support to the National Tuberculosis Program ,/content/syria/en/home/operations/projects/poverty_reduction/support-to-the-national-tuberculosis-program-.html,"The National Tuberculosis Programme (NTP) adopted the internationally approved strategy to control TB, i.e. DOTS, in 1997 and the country achieved DOTS all over in the Ministry of Health (MOH) health facilities by 2000. During 2006 the NTP also adopted the global STOP TB strategy\nand the Millennium Development Goals (MDG). "
Syria,crisis_prevention_and_recovery," Capacity development of local technical committees in infrastructure damage assessments in Aleppo, Homs and Rural Damascus ",/content/syria/en/home/operations/projects/crisis_prevention_and_recovery/-capacity-development-of-local-technical-committees-in-infrastru1.html,"UNDP, through its partner NGOs in affected areas, continues to update the needs assessments of IDPs and host communities in order to plan an adequate and efficient response. However, proper planning mechanisms for identification of emergency priority interventions should be put in place."
Tajikistan,poverty_reduction,Communities Programme,/content/tajikistan/en/home/operations/projects/poverty_reduction/communities-programme.html,"Improving living standards and quality of life in Tajikistan requires a concentrated effort from both the highest levels of government to the community level. Expanding on its well-established Reconstruction Rehabilitation and Development Programme, in 2004 UNDP began implementing a community-driven programme (the CP) to ensure the sustainable development of the most marginalized communities throughout the country."
Tajikistan,poverty_reduction,National Development Strategy/Poverty Reduction Strategy,/content/tajikistan/en/home/operations/projects/poverty_reduction/nds_prs.html,"The main objective of the Project is strengthening/building capacity of the Ministry of Economic Development and Trade in Tajikistan and pilot line ministries and agencies such as Ministries of Finance, Agriculture, Health, Education, Energy and Industry, State Statistics Agency for the National Develoment Strategy (NDS)/Living Standards Improvement Strategy (LSIS) management and implementation..."
Tajikistan,poverty_reduction,"Wider Europe: Aid for Trade for Central Asia, South Caucasus and Western CIS: Promoting Trade Development and Poverty Reduction in Partnership with Finland’s Wider Europe Initiative (Phase II)",/content/tajikistan/en/home/operations/projects/poverty_reduction/aid_for_trade_II.html,"The overall goal of the project is to support inclusive growth in the region through the promotion of trade and the enhancement of each country’s competitiveness to support these countries’ efforts to reduce poverty and improve peoples’ lives. This overall goal will be achieved through the implementation of four project components focusing on slightly different but complementary issues, all related to the support of the development of trade related capacities on local (Component I) and national (Component II) levels."
Tajikistan,poverty_reduction,Providing market-demanded professional skills (2012 - 2014),/content/tajikistan/en/home/operations/projects/poverty_reduction/providing-market-demanded-professional-skills.html,"The overall goal of the project is to support inclusive growth in the region through the promotion of trade and the enhancement of each country’s competitiveness to support these countries’ efforts to reduce poverty and improve peoples’ lives. This overall goal will be achieved through the implementation of four project components focusing on slightly different but complementary issues, all related to the support of the development of trade related capacities on local (Component I) and national (Component II) levels."
Tajikistan,democratic_governance,Border Management in Central Asia,/content/tajikistan/en/home/operations/projects/democratic_governance/bomca.html,"he overall objectives of the BOMCA Programme are to promote stability and security of Central Asian countries, to assist in their pursuit of sustainable economic development and poverty reduction and to facilitate closer regional cooperation both within Central Asia and between Central Asia and the EU. The EU Central Asian Strategy includes promotion of the United Nations Millennium Development Goals through the primary objective of poverty reduction with the complementary aims of promoting good governance and greater respect for human rights in a bid to ensure the stability and security of the countries in the region."
Tajikistan,democratic_governance,Border Management in Northern Afghanistan,/content/tajikistan/en/home/operations/projects/democratic_governance/bomnaf.html,"The objective of this project is to reinforce border management capacity and trans-border cooperation in the Northern provinces of Afghanistan. The project intention is to improve cross-border cooperation and the capacity to reduce crime thereby increasing legal trade, travel and commerce along Afghanistan’s border with Tajikistan and Uzbekistan."
Tajikistan,democratic_governance,Support to Effective National Aid Coordination and Investment Promotion,/content/tajikistan/en/home/operations/projects/democratic_governance/acip.html,The project supports effective national Aid Coordination and Investment Promotion.  The goal is to strengthen Tajikistan’s aid coordination architecture and promote investments through capacity building of the Com-e on Investment and other relevant Government bodies.
Tajikistan,democratic_governance,Mainstreaming Human Development in Tajikistan Project,/content/tajikistan/en/home/operations/projects/democratic_governance/mhdt.html,"The main scope of the project is to promote the Human Development (HD) concept at all levels including the decision-making level, where it will be acknowledged and recognized as a basis and the main criteria in the social dialogue and in the formulation of the national socio-economic policies in Tajikistan. This will be achieved, inter alia, through mainstreaming human paradigm through improved understanding of its meaning and practical implications and improving the capacity to formulate and implement policies consistent with human development principles."
Tajikistan,democratic_governance,Public Administration Reform/Institutional Strengthening [PAR/I.S.],/content/tajikistan/en/home/operations/projects/democratic_governance/paris.html,"The Public Administration Reform/Institutional Strengthening [PAR/I.S.] initiatives are based on identifying the strategic mandate, current institutional gaps that hinder delivery, and a capacity development plan that includes staff development along with improvements to the enabling environment and organisational design. The aim is to build a lasting institutional legacy in critical and linked areas. "
Tajikistan,democratic_governance,Support to DCC Secretariat Project,/content/tajikistan/en/home/operations/projects/democratic_governance/dcc.html,"The objective of this project is to strengthen Tajikistan’s aid coordination architecture through supporting effective coordination between the Government of Tajikistan and Donors to ensure the implementation of the Poverty Reduction Strategy 3, Joint Country Partnership Strategy and DFAP and increase national ownership and capacity to lead sector reform and donor coordination."
Tajikistan,democratic_governance,Rule of Law and Access to Justice Programme,/content/tajikistan/en/home/operations/projects/democratic_governance/AtoJ.html,"Rule of Law Programme is a comprehensive programme launched in December 2013 and designed based on the past achievements and lessons learnt of the programmes and initiatives in the area of rule of law and access to justice in Tajikistan as well as the outcomes of the consultations with the relevant stakeholders both at the national and local levels. The programme aims to consolidate a number of projects and initiatives to enhance Rule of Law and Access to Justice in Tajikistan, including (1) ‘Access to Justice in Tajikistan’ project funded by Swiss Development Cooperation and (2) ‘Strengthening Rule of Law and Human Rights to Empower People in Tajikistan’ project funded by the Ministry of Foreign Affairs of Finland."
Tajikistan,crisis_prevention_and_recovery,Disaster Risk Management,/content/tajikistan/en/home/operations/projects/crisis_prevention_and_recovery/drmp.html,"he Disaster Risk Management Programme (DRMP) is the primary mechanism through which UNDP addresses disaster preparedness, response, recovery and risk reduction in Tajikistan. DRMP was originally established in 2003. It addresses the serious and chronic problems faced by Tajikistan and its regional neighbors with regard to natural disaster management – comprising of disaster preparedness, response, recovery and most importantly mitigation and prevention by three UN agencies (UN ISDR, OCHA, led by UNDP)."
Tajikistan,crisis_prevention_and_recovery,Tajikistan Mine Action Programme,/content/tajikistan/en/home/operations/projects/crisis_prevention_and_recovery/tmac.html,"The Tajikistan Mine Action Center coordinates all mine action related projects in the country in order to ensure Tajikistan’s compliance with the requirements under the Ottawa treaty, which was ratified by Tajikistan in 1999. Founded in 2003 with the support of the UNDP, the TMAC oversees Tajikistan’s efforts in the areas of demining operations, information management, mine risk education, as well as victim assistance. It is the country’s focal point for all implementing partners in the field, the Government of Tajikistan, as well as the international mine action community."
Tajikistan,environment_and_energy,Sustaining Agricultural Biodiversity in the face of climate change in Tajikistan ,/content/tajikistan/en/home/operations/projects/environment_and_energy/agrobiodiversity.html,"Sustaining agricultural biodiversity in the face of climate change in Tajikistan is a full-sized UNDP-GEF project, which is aimed at embedding globally significant agro-biodiversity conservation and adaptation to climate change into the agricultural and rural development policies and practices of Tajikistan at national and local levels."
Tajikistan,environment_and_energy,Climate Risk Management,/content/tajikistan/en/home/operations/projects/environment_and_energy/crm.html,"This project seeks to build coordinated capacity at a national, sub-national and local level to respond to climate risks.  It seeks to synthesize the technical and economic basis for CRM interventions, demonstrate their efficacy, identify potential funding routes for scaling up, deliver capacity building for organizations and individuals, and catalyze learning for larger scale CRM development.  Consideration will be given to gender issues and to local knowledge."
Tajikistan,environment_and_energy,Applying Human Rights Based Approach (HRBA) to Water Governance in Tajikistan,/content/tajikistan/en/home/operations/projects/environment_and_energy/hrba.html,The main goal of this project is that rural and urban communities (men and women) in Tajikistan have sustainable access to safe drinking water and improved sanitation.
Tajikistan,environment_and_energy,Enabling Activities for the Preparation of Tajikistan's Third National Communication (TNC) to the United Nations Framework Convention on Climate Change,/content/tajikistan/en/home/operations/projects/environment_and_energy/tnc.html,The project objective is to enable Tajikistan to prepare and submit its Third National Communication (TNC) on climate change to the CoP of the UNFCCC in accordance with its commitments as a non-Annex 1 Party (as mandated by Article 4 and 12 of this Convention).
Tajikistan,environment_and_energy,Support to Sustainable Transport Management in Dushanbe,/content/tajikistan/en/home/operations/projects/environment_and_energy/transport-management.html,The project aims to reduce local and greenhouse gas (GHG) emissions and to improve access to and the quality of public transport services for all residents. It is expected that by the end of the project the share of sustainable modes of public transportation will increase from the current 8% to 28% leading to a near 50% reduction in GHG emissions from the city’s transport sector.
Tajikistan,environment_and_energy,Technology Transfer and Market Development for Small-Hydropower in Tajikistan,/content/tajikistan/en/home/operations/projects/environment_and_energy/tt.html,The project aims at initiating UNDP Tajikistan’s strategy – the scaling up of pilot activities for the acceleration of progress towards the achievement of MDGs with a particular focus on improving access to renewable energy in rural regions for the purpose of poverty reduction and triggering economic development.
Tajikistan,environment_and_energy,Tajikistan Poverty and Environment Initiative (PEI) Phase II,/content/tajikistan/en/home/operations/projects/environment_and_energy/PEI-II.html,"The project aims at supporting improved governance and trickle-down effect of sustainable development agenda within national and sectoral development strategies as a result of poverty-environment (P-E) mainstreaming, thus ensuring better management of natural resources, and enhancement of regional cooperation and knowledge sharing on P-E mainstreaming.\n\nhttp://www.tj.undp.org/content/tajikistan/en/home/operations/projects/environment_and_energy/ "
Tanzania,democratic_governance,Legislature Support Project,/content/tanzania/en/home/operations/projects/democratic_governance/disaster_management.html,"The project aims to strengthen and enhance the capacity of MPs and their committees to better exercise their interrelated  functions of law making, executive oversight including national budget approval ,  oversight and representation of citizens"
Tanzania,democratic_governance,Democratic Empowerment Project(DEP),/content/tanzania/en/home/operations/projects/democratic_governance/democratic-empowerment-project-dep-.html,"The new project is  a four -year (January 2013- June 2016)  project with the objective of strengthening the credibility and capacity of key institutions of democracy(NEC,ZEC) to effectively implement their election and political activities"
Tanzania,democratic_governance,Disaster Management Project,/content/tanzania/en/home/operations/projects/democratic_governance/disaster-management-project.html,The project aims to support in strengthening Tanzania disaster risk management capacity via the development of the national disaster risk reduction capacity and the implementation of the current institutional and legislative frameworks
Tanzania,democratic_governance,Support to Zanzibar Legal Sector Reform Programme,/content/tanzania/en/home/operations/projects/democratic_governance/support-to-zanzibar-legal-sector-reform-programme.html,UNDP is working with the Zanzibar Ministry of Justice and Constitutional Affairs to support a comprehensive legal sector reform programme\n
Tanzania,environment_and_energy,"UN Reduction of Emission,Deforestation and degradation(REDD)",/content/tanzania/en/home/operations/projects/environment_and_energy/climate-change-and-energy/project_sample.html,The UN REDD aims at reducing emissions from deforestation and forest degradation in developing countries through adapting forest management system along with establishing financing mechanisms with associated monitoring and verification system\n
Tanzania,environment_and_energy,Africa Adaptation Programme (AAP),/content/tanzania/en/home/operations/projects/environment_and_energy/climate-change-and-energy/africa-adaptation-programme--aap-.html,"AAP objective has been thus to enhance the adaptive capacity of Tanzania, promote early adaptation action and lay the foundations for long-term investment to increase resilience to climate change in the country"
Tanzania,environment_and_energy,Lake Tanganyika intergrated project,/content/tanzania/en/home/operations/projects/environment_and_energy/environment-and-natural-resources/laketanganyika_intergratedproject.html,The project aims at piloting interventions that will contribute to the reduction of sediments flow into Lake Tanganyika from the Pilot villages through integrated catchment management thereby improving Lake Habitat and reducing point pollution levels of Lake Tanganyika waters
Tanzania,environment_and_energy,Extending the Coastal Forest Protected Area Subsystem in Tanzania,/content/tanzania/en/home/operations/projects/environment_and_energy/environment-and-natural-resources/extending-the-coastal-forest-protected-area-subsystem-in-tanzani.html,"The Goal of the Integrated Ecosystem Management Programme is the Coastal Forest Biodiversity and ecosystem values are conserved and provide sustainable benefit flows at local, national and global levels. "
Tanzania,environment_and_energy,Strengthening Protected Areas Network in Southern Tanzania(SPANEST),/content/tanzania/en/home/operations/projects/environment_and_energy/environment-and-natural-resources/strengthening-protected-areas-network-in-southern-tanzania-spane.html,"The high turn over of biodiversity across the country presents a challenge to conservation managers as it means large areas need to be managed so as to conserve the full range biodiversity. UNDP support aims to increase the effectiveness of the National Parks in protecting biodiversity and provide for the long term ecological, social and financial sustainability of that system."
Tanzania,environment_and_energy,Sustainable Land Management Kilimanjaro,/content/tanzania/en/home/operations/projects/environment_and_energy/environment-and-natural-resources/sustainable-land-management-kilimanjaro.html,The project aims to remove the barriers to SLM through a multi-level approach in which at the local level it will strengthen the capacity and incentives for SLM through participatory planning processes involving the local institution and knowledge systems
Tanzania,environment_and_energy,Sustainable Forest Management in the Miombo Woodland,/content/tanzania/en/home/operations/projects/environment_and_energy/environment-and-natural-resources/sustainable-forest-management-in-the-miombo-woodland.html,"The overall Goal of the project is that ―Sustainable Forest Management secures ecosystem and biodiversity values while providing a buffer to the Congolian Rain forest, ensuring food security and sustainable livelihoods. To achieve this, biodiversity conservation has to be mainstreamed into economic planning and development, so that agricultural productivity and sustainable livelihoods are improved while simultaneously improving the ecological integrity of the ecosystem, including securing its productivity from negative effects of climate change \n"
Thailand,democratic_governance,Southern Thailand Empowerment and Participation (STEP) Project,/content/thailand/en/home/operations/projects/democratic_governance/southerthailand-empowerment-and-participation--step--project.html,"UNDP is working with the Ministry of Foreign Affairs to enhance community empowerment and public participation in local governance processes in Southern Thailand, focusing on capacity development of community-based organizations and local government.\n"
Thailand,democratic_governance,Anti-Corruption Efforts in Thailand,/content/thailand/en/home/operations/projects/democratic_governance/anti-corruption-initiative.html,"In order to engage the public about the moral consequences of inaction and to raise public awareness about reducing corruption in Thai society, a wider channel is needed. UNDP aims to reach the Thai public in more intimate settings and in an atmospheres that will invite active and collective participation."
Thailand,democratic_governance,Advancing Anti-Corruption Efforts in Thailand – A Multi-Disciplinary Approach (AAA) Project ,/content/thailand/en/home/operations/projects/democratic_governance/anti-corruption_project.html,"To fight corruption requires a multi-disciplinary framework and strong contributions of the government, businesses, and citizens. The Advancing Anti-Corruption Efforts in Thailand – A Multi-Disciplinary Approach (AAA) project is an attempt to combine a number of activities at different levels of intervention. "
Thailand,democratic_governance,Mainstreaming Climate Change Adaptation and Disaster Risk Reduction (MADRID),/content/thailand/en/home/operations/projects/democratic_governance/disaster_risk_reduction_project.html,"Thailand is vulnerable to many natural and human-induced hazards such as floods, tsunamis, storms, droughts, landslides, forest fires and epidemics. Hydrological events and droughts have severely impacted Thailand on a regular basis. However, while floods pose the greatest threat to the country, a larger proportion of the population is more impacted by drought."
Thailand,environment_and_energy,Catalyzing the Sustainability of Thailand’s Protected Area System,/content/thailand/en/home/operations/projects/environment_and_energy/CATSPA.html,"Thailand’s protected area system is changing. There are concerns that the size of many national parks and wildlife sanctuaries are insufficient to sustain their flora and fauna. Biodiversity within these areas remain under threat from many sources. While the Royal Thai Government, NGOs and other partners have focused efforts on the existing protected area system and other conservation initiatives, the loss of habitat and biodiversity continues through the clearing of forests, infrastructure, and agriculture, as well other unsustainable land uses such as hunting, and poorly-managed tourism development."
Thailand,environment_and_energy,Climate Change Finance,/content/thailand/en/home/operations/projects/environment_and_energy/climate-change-finance.html,"The arrival of Thailand's national climate change master plan marks the first time that climate change issues have become an explicit goal on the national development agenda. To succeed, though, public finance needs to be aligned to climate change policies."
Thailand,environment_and_energy,GEF Small Grants Programme,/content/thailand/en/home/operations/projects/environment_and_energy/sgp--the-gef-small-grants-programme.html,"Established in 1992, the GEF Small Grants Programme strives for sustainable development by ""thinking globally acting locally"". It provides financial and technical support to projects that conserve and restore the environment while enhancing people's well-being and livelihoods."
Thailand,environment_and_energy,Promoting Energy Efficiency in Commercial Buildings (PEECB),/content/thailand/en/home/operations/projects/environment_and_energy/PEECB_Env.html,UNDP aims to reduce GHG emissions from the Thai commercial building sector through the promotion and facilitation of the widespread application of building energy efficiency technologies and practices.
Thailand,environment_and_energy,Promoting Renewable Energy in Mae Hong Son Province,/content/thailand/en/home/operations/projects/environment_and_energy/REinMHS.html,The Thai Government has made it a goal to get as much as 20 percent of its energy from renewable sources by 2022. UNDP aims to help Mae Hong Son Province in Northern Thailand become the first province to be energy sufficient.
Thailand,environment_and_energy,Small Grants Programme - Project,/content/thailand/en/home/operations/projects/environment_and_energy/small_grants_programme_factsheet.html,"Thailand participated in the Small Grants Programme in 1993 and was one among 33 participating countries from Africa, Europe, Middle East, Asia-Pacific, Latin America and the Caribbean.  Currently, the GEF Small Grants Programme in Thailand manages 384 projects with a majority of projects focusing mainly on international water, climate change mitigation, and biodiversity."
Thailand,environment_and_energy,Water for People Partnership Project,/content/thailand/en/home/operations/projects/environment_and_energy/water_for_people_partnership.html,The ‘Water for People’ Partnership: Small Grants Programme’ is a collaboration between the Metropolitan Waterworks Authority (MWA) and UNDP Thailand. It is built on the established mechanism of the Global Environment Facility – Small Grant Programme (GEF/SGP) in Thailand and managed by UNDP to support community environmental conservation work. 
The former Yugoslav Republic of Macedonia,poverty_reduction,Promoting Sustainable Employments,/content/the_former_yugoslav_republic_of_macedonia/en/home/operations/projects/poverty_reduction/employment-programme.html,"Since this Programme began in 2007, more than 5,000 people have found secure employment by creating their own companies or formalizing their existing business. A remarkable 70% of the entrepreneurs who have received training and start-up equipment through the Programme over the past five years have remained in business - well above the average global success rates for new companies."
The former Yugoslav Republic of Macedonia,poverty_reduction,Strenghtening Aid Effectiveness,/content/the_former_yugoslav_republic_of_macedonia/en/home/operations/projects/poverty_reduction/strenghtening-aid-effectiveness.html,"The project supports the Secretariat for European Affairs to strengthen and promote the aid effectiveness agenda across all policy areas, such as human capital development , promoting business environment, competitiveness and innovation, agriculture, environment, justice and home affairs, local self government, decentralization and  public administration reform. "
The former Yugoslav Republic of Macedonia,poverty_reduction,Improving the Institutional Response to Domestic Violence,/content/the_former_yugoslav_republic_of_macedonia/en/home/operations/projects/poverty_reduction/improving-the-institutional-response-to-domestic-violence.html,"The overall objective of this project jointly implemented by UNDP and UN Women is to increase the accountability and transparency of the three branches of government: the executive, the legislative and the judicial to improve the legal services for victims of domestic violence."
The former Yugoslav Republic of Macedonia,poverty_reduction,Seeking out New Solutions for Greater Roma Inclusion,/content/the_former_yugoslav_republic_of_macedonia/en/home/operations/projects/poverty_reduction/improving-the-institutional-response-to-domestic-violence1.html,The main objective of the project is to empower people from Roma communities throughout the region to gain better access to effective social services and business development opportunities.
